Kampus_PT;Nomor urut;Jenis Kelamin;Umur;Fakultas;Prodi;Tingkat Semester;Uang Saku;jumlah mobil;jumlah motor;jumlah sepeda;kendaraan utama;jenis tempat tinggal;jarak;biaya sepekan;Jumlah Perjalanan Senin;Jumlah Perjalanan Selasa;Jumlah Perjalanan Rabu;Jumlah Perjalanan Kamis;Jumlah Perjalanan Jumat;Jumlah Perjalanan Sabtu;Jumlah Perjalanan Ahad
UNILA;185;Laki-laki;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Inggris;Semester 3-4;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;1;25;4;2;2;4;3;2;0
UNILA;354;Perempuan;22;Fakultas MIPA;Matematika;Semester 5-6;< 1 Jt;0;3;0;Sepeda motor pribadi;Rumah saudara;7,5;25;2;0;2;2;2;2;0
UINRIL;373;Perempuan;20;Ushuluddin dan Studi Agama;Psikologi Islam;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;2,06;23;0;4;0;4;2;3;0
UINRIL;376;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Inggris;Semester 5-6;< 1 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,53;23;2;4;4;0;4;0;0
UINRIL;378;Perempuan;21;Ekonomi dan Bisnis Islam;Ekonomi Syariah;Semester 1-2;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;6,43;23;4;0;4;0;2;4;2
UINRIL;384;Laki-laki;20;Tarbiyah dan Keguruan;Pendidikan Matematika;Semester 3-4;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;2,13;23;3;3;4;2;4;2;2
UINRIL;385;Laki-laki;22;Tarbiyah dan Keguruan;Biologi;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak pribadi;2,93;23;2;0;2;0;2;0;3
UINRIL;386;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Inggris;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,74;23;2;0;2;2;2;0;0
UINRIL;388;Laki-laki;21;Ekonomi dan Bisnis Islam;Akuntansi Syariah;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,84;23;2;2;4;0;2;2;0
UINRIL;42;Perempuan;21;Tarbiyah dan Keguruan;Biologi;Semester 3-4;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;6,01;20;2;2;2;2;2;2;0
UINRIL;48;Perempuan;21;Syariah;Hukum Tata Negara;Semester 3-4;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1,51;20;2;2;4;4;2;0;0
UINRIL;75;Perempuan;19;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 3-4;< 1 Jt;0;0;0;Layanan online;Kos sendiri;1,59;20;3;3;3;3;0;0;0
UINRIL;96;Perempuan;20;Ekonomi dan Bisnis Islam;Perbankan Syariah;Semester 5-6;< 1 Jt;0;0;0;Layanan online;Kos bersama-sama;0,88;20;2;2;2;2;2;0;0
UINRIL;170;Perempuan;21;Ushuluddin dan Studi Agama;Studi Agama-Agama;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,87;20;0;3;3;0;2;2;2
UBL;4;Laki-laki;22;Fakultas Ekonomi dan Bisnis;Akuntansi;Semester 7-8;1 - 2 Jt;1;4;1;Menumpang dengan teman/keluarga;Rumah pribadi;3,002336208;20;2;2;2;2;2;2;2
UBL;5;Laki-laki;21;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;4;4;1;Mobil pribadi;Rumah pribadi;5,961924973;20;1;1;1;1;1;1;1
UBL;44;Laki-laki;22;Fakultas Teknik;Arsitektur;Semester 7-8;2,1 - 3 Jt;0;1;2;Sepeda motor pribadi;Kos sendiri;0,421196876;20;0;5;1;1;1;1;1
UBL;55;Perempuan;20;Fakultas Hukum;Ilmu Hukum;Semester 3-4;< 1 Jt;0;3;1;Menumpang dengan teman/keluarga;Rumah pribadi;1,352126611;20;2;3;2;2;2;2;2
UBL;61;Laki-laki;22;Fakultas Teknik;Teknik Sipil;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,063516761;20;2;2;2;1;1;1;1
UBL;73;Perempuan;22;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 7-8;< 1 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,311269222;20;0;1;1;3;2;1;1
UBL;104;Perempuan;23;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 7-8;1 - 2 Jt;0;1;1;Sepeda motor pribadi;Rumah pribadi;0,201040238;20;0;4;1;1;2;1;1
UBL;109;Perempuan;20;Fakultas Ekonomi dan Bisnis;Akuntansi;Semester 5-6;1 - 2 Jt;0;0;0;Berjalan kaki;Kos sendiri;4,774000085;20;2;5;4;4;2;1;3
UBL;118;Perempuan;18;Fakultas Ilmu Sosial dan Politik;Administrasi Publik;Semester 1-2;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;1,32649712;20;2;4;3;4;3;1;2
UBL;125;Perempuan;22;Fakultas Ilmu Komputer;Informatika;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,311269222;20;0;1;3;3;1;1;1
UNILA;24;Perempuan;19;Fakultas Hukum;Ilmu Hukum;Semester 3-4;1 - 2 Jt;0;1;1;Sepeda motor pribadi;Kos sendiri;0,4;20;3;3;4;3;3;3;3
UNILA;379;Perempuan;22;FakultasEkonomidanbisnis;Manajemen;Semester 7-8;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;0,6;20;2;0;2;0;2;2;0
UINRIL;20;Laki-laki;20;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 3-4;< 1 Jt;0;1;1;Sepeda motor pribadi;Rumah saudara;4,46;15;2;0;2;2;2;2;0
UINRIL;24;Laki-laki;19;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 3-4;< 1 Jt;0;0;1;Sepeda;Kos sendiri;0,56;15;3;0;3;3;2;0;2
UINRIL;30;Perempuan;20;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 3-4;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;2,4;15;2;2;4;4;0;0;0
UINRIL;52;Perempuan;19;Tarbiyah dan Keguruan;Sistem Informasi;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,91;15;5;5;5;5;2;2;0
UINRIL;82;Laki-laki;18;Tarbiyah dan Keguruan;Sistem Informasi;Semester 1-2;< 1 Jt;0;1;0;Sepeda motor pribadi;Asrama;0,22;15;4;0;4;2;2;0;0
UINRIL;94;Perempuan;21;Syariah;Hukum Tata Negara;Semester 3-4;1 - 2 Jt;0;4;2;Sepeda motor pribadi;Rumah pribadi;5,79;15;2;2;0;2;0;0;0
UINRIL;114;Perempuan;21;Adab;Sejarah Peradaban Islam;Semester 3-4;< 1 Jt;1;1;1;Sepeda motor pribadi;Rumah pribadi;4,29;15;3;3;0;0;0;2;0
UINRIL;117;Laki-laki;20;Syariah;Hukum Keluarga;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,8;15;2;2;2;0;2;0;0
UINRIL;166;Perempuan;20;Tarbiyah dan Keguruan;Biologi;Semester 3-4;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;4,12;15;5;4;2;2;4;0;3
UINRIL;236;Perempuan;22;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,43;15;3;0;3;0;2;2;2
UINRIL;237;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,43;15;3;0;3;0;2;2;2
UINRIL;238;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 7-8;1 - 2 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,28;15;3;0;3;0;2;2;0
UINRIL;239;Perempuan;22;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,28;15;4;2;3;2;2;2;2
UINRIL;257;Perempuan;21;Dakwah dan Ilmu Komunikasi;Manajemen Dakwah;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;2,63;15;2;3;0;3;2;4;2
UINRIL;263;Perempuan;21;Dakwah dan Ilmu Komunikasi;Bimbingan Konseling Islam;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;3,99;15;3;0;2;2;2;5;0
UINRIL;281;Perempuan;22;Dakwah dan Ilmu Komunikasi;Bimbingan Konseling Islam;Semester 7-8;< 1 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;2,22;15;2;0;3;2;0;2;0
UINRIL;298;Laki-laki;21;Ekonomi dan Bisnis Islam;Akuntansi Syariah;Semester 7-8;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;3,06;15;4;4;2;2;3;2;0
UINRIL;392;Laki-laki;23;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 7-8;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;1,83;15;0;0;0;2;5;0;0
UINRIL;381;Perempuan;20;Tarbiyah dan Keguruan;Manajemen Pendidikan Islam;Semester 3-4;< 1 Jt;0;0;1;Sepeda;Rumah mengontrak bersama;1,13;10;2;2;4;4;0;2;2
UINRIL;300;Perempuan;22;Dakwah dan Ilmu Komunikasi;Manajemen Dakwah;Semester 5-6;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;2,93;5;2;3;3;2;2;0;2
UBL;24;Laki-laki;22;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;2,50789878;5;4;3;3;3;3;3;3
UINRIL;3;Perempuan;24;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,56;0;3;0;3;0;0;0;0
UINRIL;11;Perempuan;19;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 3-4;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;0,63;0;4;4;4;2;2;2;2
UINRIL;15;Laki-laki;19;Dakwah dan Ilmu Komunikasi;Komunikasi dan Penyiaran Islam;Semester 3-4;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;1,31;0;3;3;2;0;2;0;2
UINRIL;16;Perempuan;20;Syariah;Hukum Tata Negara;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,83;0;2;2;2;3;0;0;0
UINRIL;21;Perempuan;20;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 5-6;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,71;0;0;0;2;2;2;0;0
UINRIL;22;Perempuan;20;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 3-4;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;0,92;0;2;0;2;2;2;0;2
UINRIL;29;Perempuan;21;Ekonomi dan Bisnis Islam;Ekonomi Syariah;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,34;0;2;0;0;2;0;0;0
UINRIL;37;Laki-laki;24;Syariah;Hukum Ekonomi;Semester 7-8;1 - 2 Jt;0;0;0;Berjalan kaki;Rumah mengontrak bersama;1,39;0;5;5;5;5;5;5;5
UINRIL;54;Perempuan;19;Tarbiyah dan Keguruan;Pendidikan Bahasa Inggris;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,51;0;2;2;2;2;0;0;0
UINRIL;59;Perempuan;21;Dakwah dan Ilmu Komunikasi;Bimbingan Konseling Islam;Semester 7-8;1 - 2 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,44;0;3;2;2;2;2;2;2
UINRIL;64;Perempuan;21;Tarbiyah dan Keguruan;Bimbingan dan Konseling;Semester 7-8;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;1,15;0;2;2;1;2;2;1;1
UINRIL;68;Perempuan;20;Tarbiyah dan Keguruan;Pendidikan Biologi;Semester 3-4;1 - 2 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,78;0;3;3;0;3;3;0;0
UINRIL;69;Perempuan;20;Dakwah dan Ilmu Komunikasi;Bimbingan Konseling Islam;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,78;0;3;3;3;3;3;2;2
UINRIL;71;Perempuan;21;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Asrama;0,22;0;4;4;0;4;0;0;0
UINRIL;74;Perempuan;19;Dakwah dan Ilmu Komunikasi;Pengembangan Masyarakat Islam;Semester 3-4;1 - 2 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,8;0;3;2;3;3;0;3;0
UINRIL;77;Perempuan;20;Tarbiyah dan Keguruan;Pendidikan Matematika;Semester 5-6;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;0,79;0;2;2;2;0;0;0;0
UINRIL;78;Perempuan;20;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 5-6;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,79;0;2;2;2;2;2;0;0
UINRIL;80;Perempuan;19;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 3-4;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;0,78;0;2;2;2;4;0;0;0
UINRIL;85;Perempuan;22;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;1,15;0;4;4;2;1;3;2;2
UINRIL;87;Perempuan;20;Ekonomi dan Bisnis Islam;Perbankan Syariah;Semester 5-6;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,54;0;2;2;2;2;2;0;0
UINRIL;88;Perempuan;22;Dakwah dan Ilmu Komunikasi;Komunikasi dan Penyiaran Islam;Semester 7-8;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;0,78;0;3;2;0;2;0;0;0
UINRIL;93;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,72;0;2;0;2;2;0;2;0
UINRIL;98;Perempuan;20;Tarbiyah dan Keguruan;Bimbingan dan Konseling;Semester 3-4;< 1 Jt;0;1;0;Berjalan kaki;Asrama;0,22;0;6;6;4;4;4;2;2
UINRIL;100;Perempuan;21;Ekonomi dan Bisnis Islam;Perbankan Syariah;Semester 5-6;1 - 2 Jt;0;0;0;Berjalan kaki;Rumah mengontrak bersama;3,85;0;6;4;6;2;2;0;0
UINRIL;101;Perempuan;22;Syariah;Hukum Tata Negara;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,71;0;0;2;0;2;2;2;0
UINRIL;177;Perempuan;18;Tarbiyah dan Keguruan;Pendidikan Biologi;Semester 1-2;1 - 2 Jt;0;0;0;Berjalan kaki;Kos sendiri;1,1;0;2;2;2;0;2;0;0
UINRIL;189;Perempuan;19;Ushuluddin dan Studi Agama;Pemikiran Politik Islam;Semester 3-4;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;1,37;0;2;3;0;3;2;0;0
UINRIL;192;Perempuan;19;Syariah;Hukum Tata Negara;Semester 1-2;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,42;0;2;2;2;2;0;0;0
UINRIL;197;Perempuan;21;Syariah;Hukum Ekonomi;Semester 7-8;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;2,41;0;0;3;3;3;3;3;0
UINRIL;215;Perempuan;20;Ushuluddin dan Studi Agama;Psikologi Islam;Semester 3-4;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;2,55;0;0;3;0;2;2;0;2
UINRIL;222;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Biologi;Semester 7-8;< 1 Jt;0;0;1;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;2,66;0;4;0;2;0;2;0;2
UINRIL;240;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Agama Islam;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;0,46;0;4;2;2;1;2;2;2
UINRIL;243;Perempuan;22;Tarbiyah dan Keguruan;Pendidikan Matematika;Semester 7-8;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;1,16;0;4;2;2;2;0;2;2
UINRIL;252;Perempuan;20;Tarbiyah dan Keguruan;Manajemen Pendidikan Islam;Semester 5-6;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;2,26;0;4;2;2;5;2;2;2
UINRIL;253;Laki-laki;22;Tarbiyah dan Keguruan;Pendidikan Bahasa Inggris;Semester 7-8;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah pribadi;6,72;0;3;2;2;2;4;0;0
UINRIL;255;Perempuan;21;Ushuluddin dan Studi Agama;Studi Agama-Agama;Semester 7-8;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;3,38;0;2;2;0;0;3;2;0
UINRIL;262;Laki-laki;21;Dakwah dan Ilmu Komunikasi;Bimbingan Konseling Islam;Semester 7-8;< 1 Jt;0;0;1;Sepeda;Rumah mengontrak bersama;1,47;0;0;3;2;0;3;0;0
UINRIL;264;Laki-laki;21;Dakwah dan Ilmu Komunikasi;Bimbingan Konseling Islam;Semester 7-8;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;3,87;0;3;3;0;2;2;0;2
UINRIL;279;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Fisika;Semester 5-6;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;1,38;0;3;2;4;3;2;2;2
UINRIL;293;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Fisika;Semester 1-2;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;2,81;0;2;0;2;2;2;0;0
UINRIL;297;Laki-laki;21;Dakwah dan Ilmu Komunikasi;Manajemen Dakwah;Semester 5-6;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;0,86;0;2;4;4;4;2;2;0
UINRIL;303;Perempuan;21;Ekonomi dan Bisnis Islam;Perbankan Syariah;Semester 5-6;1 - 2 Jt;0;0;0;Berjalan kaki;Rumah mengontrak bersama;0,77;0;6;4;2;2;2;0;0
UINRIL;309;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 5-6;< 1 Jt;0;0;0;Berjalan kaki;Rumah mengontrak bersama;0,55;0;0;4;2;3;0;2;2
UINRIL;310;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Biologi;Semester 5-6;< 1 Jt;0;0;0;Berjalan kaki;Rumah mengontrak bersama;0,55;0;2;2;3;0;0;2;0
UINRIL;311;Perempuan;22;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 5-6;< 1 Jt;0;0;0;Berjalan kaki;Rumah mengontrak bersama;0,55;0;0;3;3;0;0;2;0
UINRIL;312;Perempuan;20;Tarbiyah dan Keguruan;Pendidikan Guru Madrasah Ibtidaiyah;Semester 1-2;1 - 2 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,57;0;3;2;2;0;0;2;4
UINRIL;322;Perempuan;19;Ekonomi dan Bisnis Islam;Ekonomi Syariah;Semester 1-2;< 1 Jt;0;0;1;Sepeda;Kos sendiri;0,28;0;1;2;3;3;0;0;2
UINRIL;345;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 5-6;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;0,83;0;0;2;2;2;0;0;2
UINRIL;380;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Inggris;Semester 5-6;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;2,23;0;4;0;4;2;0;0;2
UINRIL;394;Perempuan;20;Ekonomi dan Bisnis Islam;Ekonomi Syariah;Semester 3-4;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;2,5;0;4;4;4;4;2;2;0
UINRIL;396;Perempuan;21;Tarbiyah dan Keguruan;Biologi;Semester 7-8;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos sendiri;1,29;0;2;2;2;2;3;0;2
UINRIL;397;Perempuan;20;Ekonomi dan Bisnis Islam;Akuntansi Syariah;Semester 3-4;< 1 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;4,42;0;2;2;0;2;0;0;2
UINRIL;399;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 5-6;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;2,54;0;2;2;2;2;5;2;0
UINRIL;400;Perempuan;20;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 3-4;< 1 Jt;0;0;1;Sepeda;Rumah mengontrak bersama;0,57;0;2;2;2;2;3;0;2
UBL;22;Laki-laki;19;Fakultas Ilmu Komputer;Sistem Informasi;Semester 3-4;< 1 Jt;2;1;1;Sepeda motor pribadi;Kos bersama-sama;1,965350967;0;0;1;1;1;1;1;1
UBL;98;Perempuan;22;Fakultas Ekonomi dan Bisnis;Akuntansi;Semester 7-8;1 - 2 Jt;0;1;0;Menumpang dengan teman/keluarga;Kos bersama-sama;1,311269222;0;0;2;1;1;2;1;1
UNILA;28;Perempuan;20;Fakultas Hukum;Ilmu Hukum;Semester 3-4;1 - 2 Jt;0;0;1;Berjalan kaki;Kos sendiri;6,8;0;3;3;4;3;3;3;0
UNILA;37;Perempuan;21;Fakultas MIPA;Matematika;Semester 7-8;1 - 2 Jt;1;1;0;Menumpang dengan teman/keluarga;Kos sendiri;4,1;0;6;5;5;6;5;2;0
UNILA;61;Perempuan;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bimbingan Konseling;Semester 1-2;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,9;0;4;4;2;2;2;2;2
UNILA;96;Perempuan;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Fisika;Semester 5-6;1 - 2 Jt;1;2;0;Menumpang dengan teman/keluarga;Rumah pribadi;3,9;0;2;2;0;2;2;0;0
UNILA;120;Perempuan;21;Fakultas Hukum;Ilmu Hukum;Semester 5-6;2,1 - 3 Jt;1;2;1;Menumpang dengan teman/keluarga;Rumah pribadi;5,3;0;0;3;3;3;0;2;0
UNILA;127;Perempuan;18;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Dan Sastra Indonesia;Semester 1-2;1 - 2 Jt;1;2;0;Menumpang dengan teman/keluarga;Rumah pribadi;2,1;0;4;4;0;4;2;0;0
UNILA;148;Laki-laki;19;Fakultas Pertanian;Teknologi Hasil Pertanian;Semester 1-2;< 1 Jt;0;0;0;Berjalan kaki;Rumah mengontrak pribadi;0,8;0;0;0;2;2;2;2;0
UNILA;164;Laki-laki;22;Fakultas Teknik;Teknik Elektro;Semester 3-4;1 - 2 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;1;0;2;2;2;2;2;2;0
UNILA;192;Perempuan;22;Fakultas Pertanian;Agroteknologi;Semester 3-4;2,1 - 3 Jt;0;0;0;Menumpang dengan teman/keluarga;Rumah mengontrak bersama;2,5;0;2;2;4;0;2;4;0
UNILA;201;Laki-laki;22;Fakultas Hukum;Ilmu Hukum;Semester 5-6;> 4 Jt;0;0;0;Menumpang dengan teman/keluarga;Kos bersama-sama;1;0;2;2;2;4;3;0;0
UNILA;229;Perempuan;22;Fakultas Pertanian;Nutrisi Dan Teknologi Pakan Ternak;Semester 7-8;2,1 - 3 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;1;0;0;2;0;2;2;2;0
UNILA;230;Laki-laki;20;FakultasEkonomidanbisnis;Manajemen;Semester 1-2;1 - 2 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;1;0;3;3;0;2;2;2;2
UNILA;233;Laki-laki;22;Fakultas Teknik;Teknik Arsiktektur;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;1;0;2;4;3;2;2;0;2
UNILA;240;Laki-laki;20;Fakultas Pertanian;Nutrisi Dan Teknologi Pakan Ternak;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Rumah mengontrak pribadi;0,4;0;2;4;3;2;4;0;0
UNILA;242;Laki-laki;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;3,1 - 4 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,7;0;2;2;0;4;2;0;3
UNILA;247;Laki-laki;19;Fakultas Hukum;Ilmu Hukum;Semester 1-2;> 4 Jt;0;0;0;Berjalan kaki;Rumah mengontrak pribadi;0,4;0;0;4;4;2;2;4;0
UNILA;254;Laki-laki;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Kimia;Semester 1-2;3,1 - 4 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;1;0;2;3;3;0;2;2;0
UNILA;263;Perempuan;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Tari;Semester 1-2;3,1 - 4 Jt;0;0;0;Berjalan kaki;Rumah mengontrak pribadi;0,6;0;2;3;0;3;2;0;2
UNILA;275;Perempuan;21;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Komunikasi;Semester 3-4;1 - 2 Jt;0;0;0;Berjalan kaki;Rumah mengontrak pribadi;2;0;3;4;2;0;4;0;0
UNILA;280;Perempuan;21;Fakultas Pertanian;Teknik Pertanian;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Kos bersama-sama;1;0;2;2;2;2;3;0;0
UNILA;294;Perempuan;19;Fakultas MIPA;Ilmu Komputer;Semester 1-2;< 1 Jt;0;0;0;Berjalan kaki;Rumah mengontrak pribadi;0,4;0;3;2;2;2;2;0;3
UNILA;305;Perempuan;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bimbingan Konseling;Semester 1-2;2,1 - 3 Jt;0;0;0;Berjalan kaki;Rumah mengontrak bersama;0,4;0;2;2;2;2;3;0;0
UNILA;306;Perempuan;22;FakultasEkonomidanbisnis;Akuntansi;Semester 7-8;< 1 Jt;0;0;0;Layanan online;Rumah mengontrak bersama;2,5;0;0;0;3;2;2;4;3
UNILA;308;Laki-laki;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Biologi;Semester 1-2;3,1 - 4 Jt;0;0;0;Berjalan kaki;Rumah mengontrak pribadi;0,4;0;3;2;0;4;4;2;0
